Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category
87,64,0,5,35.213771,-80.943317,16:18:21,2012411,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
85,6,1,5,35.218605,-80.942416,18:02:18,2012412,Combined,Coffee Shop,Starbucks,2,14,2,2,Food
86,6,1,5,35.218093,-80.942245,18:02:43,2012412,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
89,6,1,5,35.220085,-80.943374,0:27:44,2012413,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
87,64,0,5,35.213771,-80.943317,0:28:43,2012413,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
9,6,1,5,35.218242,-80.945463,10:22:19,2012505,Combined,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3.5,9,2,2,Food
20,6,1,5,35.218058,-80.94519,10:23:31,2012505,Combined,Coffee Shop,Starbucks,3,14,2,2,Food
89,6,1,5,35.220085,-80.943374,14:37:45,2012505,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
90,6,1,5,35.224425,-80.94063,15:26:22,2012505,Combined,Coffee Shop,Starbucks,3.5,14,2,2,Food
39,6,1,5,35.220319,-80.943596,15:26:42,2012505,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
86,6,1,5,35.218093,-80.942245,14:03:57,2012511,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
39,6,1,5,35.220319,-80.943596,18:14:18,2012511,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
64,6,1,5,35.220217,-80.943687,18:14:41,2012511,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
89,6,1,5,35.220085,-80.943374,18:14:59,2012511,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
89,6,1,5,35.220085,-80.943374,18:15:32,2012511,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
91,6,1,5,35.220398,-80.943511,18:15:45,2012511,Combined,Coffee Shop,Starbucks,2.5,14,2,2,Food
87,64,0,5,35.213771,-80.943317,19:34:35,2012516,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
39,6,1,5,35.220319,-80.943596,20:06:16,2012516,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
87,64,0,5,35.213771,-80.943317,11:49:40,2012521,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
53,6,1,5,35.22045,-80.943747,19:09:37,2012521,Combined,Sandwich Place,Burger King,2,35,2,2,Food
92,65,0,5,35.170665,-80.961912,19:13:12,2012521,Independent,Drugstore / Pharmacy,CVS Pharmacy,3.5,11,4,5,Shop & Service
93,6,1,5,35.220442,-80.940163,20:23:59,2012521,Combined,Bar,Carolina Beer Company,2,7,2,1,Nightlife Spot
94,6,1,5,35.22045,-80.940013,21:28:40,2012521,Combined,Bagel Shop,The Great American Bagel Bakery,2,49,2,2,Food
85,6,1,5,35.218605,-80.942416,22:48:03,2012529,Combined,Coffee Shop,Starbucks,2,14,2,2,Food
87,64,0,5,35.213771,-80.943317,22:52:03,2012529,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
86,6,1,5,35.218093,-80.942245,22:53:01,2012529,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
87,64,0,5,35.213771,-80.943317,1:10:28,2012530,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
43,6,1,5,35.224246,-80.940303,1:11:07,2012530,Combined,Mexican Restaurant,Salsarita's Express,2.5,30,2,2,Food
53,6,1,5,35.22045,-80.943747,1:57:28,2012530,Combined,Sandwich Place,Burger King,2,35,2,2,Food
43,6,1,5,35.224246,-80.940303,13:34:50,2012605,Combined,Mexican Restaurant,Salsarita's Express,2.5,30,2,2,Food
39,6,1,5,35.220319,-80.943596,13:35:09,2012605,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
89,6,1,5,35.220085,-80.943374,13:35:33,2012605,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
87,64,0,5,35.213771,-80.943317,9:55:41,2012606,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
86,6,1,5,35.218093,-80.942245,9:57:00,2012606,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
9,6,1,5,35.218242,-80.945463,10:20:37,2012606,Combined,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3.5,9,2,2,Food
89,6,1,5,35.220085,-80.943374,23:18:20,2012607,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
89,6,1,5,35.220085,-80.943374,23:19:15,2012607,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
87,64,0,5,35.213771,-80.943317,23:20:04,2012607,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
94,6,1,5,35.22045,-80.940013,0:10:31,2012608,Combined,Bagel Shop,The Great American Bagel Bakery,2,49,2,2,Food
93,6,1,5,35.220442,-80.940163,0:11:10,2012608,Combined,Bar,Carolina Beer Company,2,7,2,1,Nightlife Spot
87,64,0,5,35.213771,-80.943317,13:48:33,2012615,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
95,6,1,5,35.220376,-80.941048,14:14:22,2012615,Combined,Dessert Shop,Pinkberry,3,50,2,2,Food
93,6,1,5,35.220442,-80.940163,14:14:53,2012615,Combined,Bar,Carolina Beer Company,2,7,2,1,Nightlife Spot
87,64,0,5,35.213771,-80.943317,14:16:02,2012615,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
89,6,1,5,35.220085,-80.943374,10:29:15,2012618,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
39,6,1,5,35.220319,-80.943596,10:29:49,2012618,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
96,66,0,5,35.228437,-80.923972,16:10:43,2012618,Independent,Fast Food Restaurant,KFC,2.5,26,2,2,Food
97,67,0,5,35.229005,-80.925912,16:36:03,2012618,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3,9,2,2,Food
87,64,0,5,35.213771,-80.943317,10:25:47,2012619,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
86,6,1,5,35.218093,-80.942245,10:26:20,2012619,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
87,64,0,5,35.213771,-80.943317,11:44:44,2012625,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,16:15:22,2012626,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,10:55:38,2012627,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
86,6,1,5,35.218093,-80.942245,10:57:08,2012627,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
39,6,1,5,35.220319,-80.943596,12:10:23,2012704,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
53,6,1,5,35.22045,-80.943747,12:10:59,2012704,Combined,Sandwich Place,Burger King,2,35,2,2,Food
85,6,1,5,35.218605,-80.942416,12:37:21,2012704,Combined,Coffee Shop,Starbucks,2,14,2,2,Food
95,6,1,5,35.220376,-80.941048,12:38:05,2012704,Combined,Dessert Shop,Pinkberry,3,50,2,2,Food
98,6,1,5,35.220819,-80.944476,12:38:40,2012704,Combined,Coffee Shop,Starbucks,3.5,14,2,2,Food
86,6,1,5,35.218093,-80.942245,13:02:01,2012704,Combined,Seafood Restaurant,Phillips Seafood,2.5,48,2,2,Food
87,64,0,5,35.213771,-80.943317,13:02:49,2012704,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
53,6,1,5,35.22045,-80.943747,19:48:29,2012706,Combined,Sandwich Place,Burger King,2,35,2,2,Food
87,64,0,5,35.213771,-80.943317,21:03:04,2012706,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
89,6,1,5,35.220085,-80.943374,21:06:03,2012706,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
87,64,0,5,35.213771,-80.943317,21:06:55,2012706,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
43,6,1,5,35.224246,-80.940303,21:07:42,2012706,Combined,Mexican Restaurant,Salsarita's Express,2.5,30,2,2,Food
87,64,0,5,35.213771,-80.943317,19:09:08,2012709,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
95,6,1,5,35.220376,-80.941048,19:25:22,2012709,Combined,Dessert Shop,Pinkberry,3,50,2,2,Food
87,64,0,5,35.213771,-80.943317,19:26:24,2012709,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,23:21:29,2012710,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
39,6,1,5,35.220319,-80.943596,22:02:48,2012711,Combined,Fast Food Restaurant,Chili's Too!,2.5,26,2,2,Food
95,6,1,5,35.220376,-80.941048,22:44:33,2012711,Combined,Dessert Shop,Pinkberry,3,50,2,2,Food
87,64,0,5,35.213771,-80.943317,0:08:36,2012712,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,19:32:04,2012712,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,20:36:08,2012712,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
89,6,1,5,35.220085,-80.943374,23:13:06,2012713,Combined,Mexican Restaurant,Tequileria,2,30,2,2,Food
87,64,0,5,35.213771,-80.943317,23:23:17,2012713,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,23:23:51,2012713,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
87,64,0,5,35.213771,-80.943317,21:26:27,2012727,Independent,Plane,Charlotte International Airport Parking,3,12,2,4,Travel & Transport
99,68,1,6,35.201419,-80.843733,18:06:10,20121016,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,12:33:34,20121019,Combined,American Restaurant,131 Main,4,13,0,2,Food
100,69,0,6,35.213944,-80.769663,12:43:11,20121023,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food
99,68,1,6,35.201419,-80.843733,14:13:57,20121023,Combined,American Restaurant,131 Main,4,13,0,2,Food
101,70,0,6,35.209993,-80.855888,4:22:53,20121028,Independent,Thai Restaurant,Thai Taste,3.5,51,0,2,Food
102,71,1,6,35.20252,-80.845132,4:24:57,20121028,Combined,Dessert Shop,Davidson Chocolate Co,3.5,50,0,2,Food
99,68,1,6,35.201419,-80.843733,4:26:04,20121028,Combined,American Restaurant,131 Main,4,13,0,2,Food
103,72,0,6,35.197676,-80.852842,22:32:53,20121028,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
100,69,0,6,35.213944,-80.769663,12:35:48,20121030,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food
99,68,1,6,35.201419,-80.843733,5:41:45,20121102,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,19:11:00,20121106,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,10:07:53,20121109,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,0:30:48,20121111,Combined,American Restaurant,131 Main,4,13,0,2,Food
100,69,0,6,35.213944,-80.769663,13:55:37,20121113,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food
103,72,0,6,35.197676,-80.852842,18:30:49,20121120,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
99,68,1,6,35.201419,-80.843733,16:37:55,20121123,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,20:54:11,20121125,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
105,74,1,6,35.200448,-80.843917,22:56:09,20121125,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
103,72,0,6,35.197676,-80.852842,2:55:04,20121126,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
105,74,1,6,35.200448,-80.843917,15:16:54,20121126,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
99,68,1,6,35.201419,-80.843733,15:17:08,20121126,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,17:14:22,20121127,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,17:14:54,20121127,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,3:04:01,20121129,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,13:10:50,20121201,Combined,American Restaurant,131 Main,4,13,0,2,Food
103,72,0,6,35.197676,-80.852842,0:31:46,20121203,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
105,74,1,6,35.200448,-80.843917,0:34:09,20121203,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
99,68,1,6,35.201419,-80.843733,18:10:32,20121204,Combined,American Restaurant,131 Main,4,13,0,2,Food
103,72,0,6,35.197676,-80.852842,18:10:54,20121204,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
99,68,1,6,35.201419,-80.843733,12:46:12,20121205,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,14:16:51,20121208,Combined,American Restaurant,131 Main,4,13,0,2,Food
106,75,0,6,35.245138,-80.831345,1:11:16,20121209,Independent,Laundry Service,American Dry Cleaners,3.5,53,0,5,Shop & Service
105,74,1,6,35.200448,-80.843917,4:29:34,20121209,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
99,68,1,6,35.201419,-80.843733,14:12:53,20121209,Combined,American Restaurant,131 Main,4,13,0,2,Food
103,72,0,6,35.197676,-80.852842,20:08:20,20121209,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
104,73,0,6,35.191451,-80.84429,21:06:01,20121209,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,4:20:23,20121212,Combined,American Restaurant,131 Main,4,13,0,2,Food
103,72,0,6,35.197676,-80.852842,21:37:41,20121212,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
99,68,1,6,35.201419,-80.843733,21:53:05,20121214,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,22:06:58,20121216,Combined,American Restaurant,131 Main,4,13,0,2,Food
103,72,0,6,35.197676,-80.852842,18:25:24,20121218,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
105,74,1,6,35.200448,-80.843917,21:38:14,2012415,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
99,68,1,6,35.201419,-80.843733,11:00:19,2012417,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,13:56:35,2012418,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,13:56:58,2012418,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
107,76,0,6,35.179263,-80.883586,23:01:52,2012418,Independent,Mexican Restaurant,Tres Pesos Bar and Grill,2.5,30,3,2,Food
104,73,0,6,35.191451,-80.84429,2:22:49,2012419,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
108,77,0,6,35.088736,-80.871772,13:55:42,2012419,Independent,Coffee Shop,Starbucks,2.5,14,6,2,Food
104,73,0,6,35.191451,-80.84429,0:04:42,2012420,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,0:05:03,2012420,Combined,American Restaurant,131 Main,4,13,0,2,Food
105,74,1,6,35.200448,-80.843917,0:05:39,2012420,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
104,73,0,6,35.191451,-80.84429,11:50:18,2012420,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
103,72,0,6,35.197676,-80.852842,17:01:42,2012420,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
109,78,0,6,35.205479,-80.861092,18:22:36,2012420,Independent,Hardware Store,Lowe's,3,27,0,5,Shop & Service
99,68,1,6,35.201419,-80.843733,21:18:30,2012420,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,21:18:53,2012420,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
104,73,0,6,35.191451,-80.84429,9:11:05,2012421,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,9:11:22,2012421,Combined,American Restaurant,131 Main,4,13,0,2,Food
99,68,1,6,35.201419,-80.843733,16:09:41,2012421,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,17:29:17,2012421,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
104,73,0,6,35.191451,-80.84429,0:19:01,2012422,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
4,2,1,6,35.232198,-80.84889,2:03:14,2012422,Combined,Pub,The Pub at Gateway,3.5,4,0,1,Nightlife Spot
104,73,0,6,35.191451,-80.84429,4:58:25,2012422,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
110,79,0,6,35.196665,-80.850528,4:58:49,2012422,Independent,Automotive Shop,Mavis Discount Tire,2.5,24,0,5,Shop & Service
99,68,1,6,35.201419,-80.843733,11:36:11,2012422,Combined,American Restaurant,131 Main,4,13,0,2,Food
105,74,1,6,35.200448,-80.843917,20:00:35,2012422,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
111,80,0,6,35.213654,-80.833332,1:25:44,2012423,Independent,Burrito Place,Chipotle Mexican Grill,3.5,54,0,2,Food
99,68,1,6,35.201419,-80.843733,1:26:43,2012423,Combined,American Restaurant,131 Main,4,13,0,2,Food
105,74,1,6,35.200448,-80.843917,22:29:05,2012423,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
101,70,0,6,35.209993,-80.855888,22:32:27,2012423,Independent,Thai Restaurant,Thai Taste,3.5,51,0,2,Food
99,68,1,6,35.201419,-80.843733,11:00:09,2012424,Combined,American Restaurant,131 Main,4,13,0,2,Food
112,81,0,6,35.22154,-80.821864,11:04:35,2012424,Independent,Coffee Shop,Central Coffee Company,4.5,14,1,2,Food
100,69,0,6,35.213944,-80.769663,12:44:27,2012424,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food
99,68,1,6,35.201419,-80.843733,11:51:07,2012425,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,11:51:23,2012425,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
113,82,0,6,35.200426,-80.851966,2:35:48,2012426,Independent,Yoga Studio,Yoga Shala Charlotte,4.5,55,0,0,Arts & Entertainment
99,68,1,6,35.201419,-80.843733,13:04:28,2012426,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,13:04:48,2012426,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,14:15:36,2012427,Combined,American Restaurant,131 Main,4,13,0,2,Food
105,74,1,6,35.200448,-80.843917,14:16:00,2012427,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
104,73,0,6,35.191451,-80.84429,14:31:36,2012427,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
103,72,0,6,35.197676,-80.852842,15:30:51,2012427,Independent,Sushi Restaurant,Ru San's,4,52,0,2,Food
99,68,1,6,35.201419,-80.843733,12:37:11,2012428,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,12:37:39,2012428,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
114,83,0,6,35.213628,-80.832386,13:46:21,2012428,Independent,Breakfast Spot,Original Pancake House,4,56,0,2,Food
105,74,1,6,35.200448,-80.843917,20:44:58,2012428,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
104,73,0,6,35.191451,-80.84429,13:21:24,2012429,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,11:34:42,2012503,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,11:36:34,2012503,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
115,84,0,6,35.116407,-80.842917,15:47:38,2012504,Independent,Golf Course,Quail Hollow Club,4.5,57,6,0,Arts & Entertainment
99,68,1,6,35.201419,-80.843733,20:44:25,2012504,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,20:44:48,2012504,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
99,68,1,6,35.201419,-80.843733,11:46:17,2012505,Combined,American Restaurant,131 Main,4,13,0,2,Food
104,73,0,6,35.191451,-80.84429,11:46:33,2012505,Independent,Park,Freedom Park,4.5,43,3,7,Outdoors & Recreation
116,85,1,6,35.176159,-80.875812,13:44:09,2012507,Combined,Drugstore / Pharmacy,Walgreens,3,11,3,5,Shop & Service
105,74,1,6,35.200448,-80.843917,11:02:32,2012508,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
99,68,1,6,35.201419,-80.843733,11:02:51,2012508,Combined,American Restaurant,131 Main,4,13,0,2,Food
100,69,0,6,35.213944,-80.769663,13:07:42,2012508,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food
101,70,0,6,35.209993,-80.855888,19:11:08,2012508,Independent,Thai Restaurant,Thai Taste,3.5,51,0,2,Food
105,74,1,6,35.200448,-80.843917,0:39:37,2012510,Combined,Thai Restaurant,Thai Thai Takeout,3.5,51,0,2,Food
